address,street,num,school,range_low,range_high,"Geocodio Latitude","Geocodio Longitude","Geocodio Accuracy Score","Geocodio Accuracy Type","Geocodio Address Line 1","Geocodio Address Line 2","Geocodio Address Line 3","Geocodio Address Line 4","Geocodio House Number","Geocodio Street","Geocodio Unit Type","Geocodio Unit Number","Geocodio City","Geocodio State / Province","Geocodio Nation","Geocodio County","Geocodio Postal Code","Geocodio Country","Geocodio Building Name","Geocodio Source","Geocodio Stable Address Key","Geocodio Match Type"
"99 Evergreen Avenue, Somerville MA","Evergreen Avenue",99,"WINTER HILL",1,99,42.392393,-71.098032,0.87,nearest_rooftop_match,"67 Evergreen Ave",,"Somerville, MA 02145",,67,"Evergreen Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnh64mtcz5lmeu4wrswdspa92l42,building_centroid
"1 Fairview Terrace, Somerville MA","Fairview Terrace",1,"WINTER HILL",1,99,42.392945,-71.097445,0.89,nearest_rooftop_match,"11 Fairview Ter",,"Somerville, MA 02145",,11,"Fairview Ter",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usna8udakh6y8ugfb5f52fbqzcpgd,building_centroid
"26 Fairview Terrace, Somerville MA","Fairview Terrace",26,"WINTER HILL",1,99,42.3931,-71.097842,1,range_interpolation,"26 Fairview Ter",,"Somerville, MA 02145",,26,"Fairview Ter",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usna8udakh6y8ugf2jrxpdb6kv7pe,
"50 Fairview Terrace, Somerville MA","Fairview Terrace",50,"WINTER HILL",1,99,42.393042,-71.097705,1,range_interpolation,"50 Fairview Ter",,"Somerville, MA 02145",,50,"Fairview Ter",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usna8udakh6y8ugf9vmxdnfyynnf5,
"74 Fairview Terrace, Somerville MA","Fairview Terrace",74,"WINTER HILL",1,99,42.392984,-71.097568,1,range_interpolation,"74 Fairview Ter",,"Somerville, MA 02145",,74,"Fairview Ter",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usna8udakh6y8ugf66cmhasl4k464,
"99 Fairview Terrace, Somerville MA","Fairview Terrace",99,"WINTER HILL",1,99,42.432943,-71.050467,0.85,range_interpolation,"99 Fairview Ter",,"Malden, MA 02148",,99,"Fairview Ter",,,Malden,MA,,"Middlesex County",02148,US,,"TIGER/Line® from the US Census Bureau",gcod_usnj8ytkxka75rq9l7n547duejhca,
"1 Fennell Street, Somerville MA","Fennell Street",1,"WINTER HILL",1,99,42.396575,-71.106386,0.89,nearest_rooftop_match,"11 Fennell St",,"Somerville, MA 02145",,11,"Fennell St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usncc8jx3hlspf3bb6e9vgwzw4tc9,building_centroid
"26 Fennell Street, Somerville MA","Fennell Street",26,"WINTER HILL",1,99,42.396423,-71.106006,1,range_interpolation,"26 Fennell St",,"Somerville, MA 02145",,26,"Fennell St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usncc8jx3hlspf3bsxybyf8maxplf,
"50 Fennell Street, Somerville MA","Fennell Street",50,"WINTER HILL",1,99,42.396497,-71.106182,1,range_interpolation,"50 Fennell St",,"Somerville, MA 02145",,50,"Fennell St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usncc8jx3hlspf3b8k7twdjvbhwp3,
"74 Fennell Street, Somerville MA","Fennell Street",74,"WINTER HILL",1,99,42.396571,-71.106358,1,range_interpolation,"74 Fennell St",,"Somerville, MA 02145",,74,"Fennell St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usncc8jx3hlspf3blqpchm744d63f,
"99 Fennell Street, Somerville MA","Fennell Street",99,"WINTER HILL",1,99,42.396301,-71.105049,0.88,range_interpolation,"99 Vinal St",,"Somerville, MA 02145",,99,"Vinal St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnlkcmn6e9hzb4g8td4wc6dg6cr9,
"1 Fisk Avenue, Somerville MA","Fisk Avenue",1,"WINTER HILL",1,99,42.39642,-71.104298,0.89,nearest_rooftop_match,"11 Fisk Ave",,"Somerville, MA 02145",,11,"Fisk Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp58hu6bb5weydtzkqjnpwv5e5c,building_centroid
"26 Fisk Avenue, Somerville MA","Fisk Avenue",26,"WINTER HILL",1,99,42.396433,-71.10425,1,range_interpolation,"26 Fisk Ave",,"Somerville, MA 02145",,26,"Fisk Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnp58hu6bb5weyd93vtyt4lllkmd,
"50 Fisk Avenue, Somerville MA","Fisk Avenue",50,"WINTER HILL",1,99,42.396616,-71.104646,1,range_interpolation,"50 Fisk Ave",,"Somerville, MA 02145",,50,"Fisk Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnp58hu6bb5weyd4txhmy4pbvks2,
"74 Fisk Avenue, Somerville MA","Fisk Avenue",74,"WINTER HILL",1,99,42.396797,-71.105047,1,range_interpolation,"74 Fisk Ave",,"Somerville, MA 02145",,74,"Fisk Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnp58hu6bb5weydv47cjkw3m8g82,
"99 Fisk Avenue, Somerville MA","Fisk Avenue",99,"WINTER HILL",1,99,42.396846,-71.105307,0.84,nearest_rooftop_match,"37 Fisk Ave",,"Somerville, MA 02145",,37,"Fisk Ave",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnp58hu6bb5weydw7thqtda32sa9,building_centroid
"1 Forster Street, Somerville MA","Forster Street",1,"WINTER HILL",1,99,42.39312,-71.098595,0.91,nearest_rooftop_match,"5 Forster St",,"Somerville, MA 02145",,5,"Forster St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usncckcu2yx6belb7x79mdjmkuqaa,building_centroid
"26 Forster Street, Somerville MA","Forster Street",26,"WINTER HILL",1,99,42.393314,-71.099147,1,range_interpolation,"26 Forster St",,"Somerville, MA 02145",,26,"Forster St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usncckcu2yx6belbtf9jmqafqd97f,
"50 Forster Street, Somerville MA","Forster Street",50,"WINTER HILL",1,99,42.393412,-71.099369,1,range_interpolation,"50 Forster St",,"Somerville, MA 02145",,50,"Forster St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usncckcu2yx6belb6a5mftnbwmbzb,
"74 Forster Street, Somerville MA","Forster Street",74,"WINTER HILL",1,99,42.393511,-71.099592,1,range_interpolation,"74 Forster St",,"Somerville, MA 02145",,74,"Forster St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usncckcu2yx6belbl7zq9gtmpwxaf,
"99 Forster Street, Somerville MA","Forster Street",99,"WINTER HILL",1,99,42.393458,-71.099386,0.83,nearest_rooftop_match,"23 Forster St",,"Somerville, MA 02145",,23,"Forster St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usncckcu2yx6belb68kx2323zk4y2,building_centroid
"1 Gibbens Street, Somerville MA","Gibbens Street",1,"WINTER HILL",1,99,42.388235,-71.104448,0.89,nearest_rooftop_match,"11 Gibbens St",,"Somerville, MA 02143",,11,"Gibbens St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnd6gyvkzczqdndslrwlzhy4h4y8,building_centroid
"26 Gibbens Street, Somerville MA","Gibbens Street",26,"WINTER HILL",1,99,42.38822,-71.105308,1,rooftop,"26 Gibbens St",,"Somerville, MA 02143",,26,"Gibbens St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnd6gyvkzczqdndy5da2325ke3qh,building_centroid
"50 Gibbens Street, Somerville MA","Gibbens Street",50,"WINTER HILL",1,99,42.388658,-71.105671,1,range_interpolation,"50 Gibbens St",,"Somerville, MA 02143",,50,"Gibbens St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnd6gyvkzczqdndch52jkzze3c89,
"74 Gibbens Street, Somerville MA","Gibbens Street",74,"WINTER HILL",1,99,42.388716,-71.105834,1,range_interpolation,"74 Gibbens St",,"Somerville, MA 02143",,74,"Gibbens St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnd6gyvkzczqdnd69t2gubn5kj6h,
"99 Gibbens Street, Somerville MA","Gibbens Street",99,"WINTER HILL",1,99,42.388737,-71.105966,0.84,nearest_rooftop_match,"41 Gibbens St",,"Somerville, MA 02143",,41,"Gibbens St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnd6gyvkzczqdndbmpn5pr5g2kh4,building_centroid
"1 Glenwood Road, Somerville MA","Glenwood Road",1,"WINTER HILL",1,199,42.392478,-71.1037,0.91,nearest_rooftop_match,"5 Glenwood Rd",,"Somerville, MA 02145",,5,"Glenwood Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnqpgm76e5ygu97cqbhheadxppge,building_centroid
"34 Glenwood Road, Somerville MA","Glenwood Road",34,"WINTER HILL",1,199,42.393522,-71.103379,1,rooftop,"34 Glenwood Rd",,"Somerville, MA 02145",,34,"Glenwood Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnqpgm76e5ygu97hby83wayx7fah,building_centroid
"67 Glenwood Road, Somerville MA","Glenwood Road",67,"WINTER HILL",1,199,42.394558,-71.102568,1,range_interpolation,"67 Glenwood Rd",,"Somerville, MA 02145",,67,"Glenwood Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnqpgm76e5ygu97g8y4qpc8r4xre,
"100 Glenwood Road, Somerville MA","Glenwood Road",100,"WINTER HILL",1,199,42.395571,-71.101904,1,rooftop,"100 Glenwood Rd",,"Somerville, MA 02145",,100,"Glenwood Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnqpgm76e5ygu97h9j66q9wfbv7f,building_centroid
"133 Glenwood Road, Somerville MA","Glenwood Road",133,"WINTER HILL",1,199,42.395542,-71.101898,1,range_interpolation,"133 Glenwood Rd",,"Somerville, MA 02145",,133,"Glenwood Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnqpgm76e5ygu977998r2k2u3h86,
"166 Glenwood Road, Somerville MA","Glenwood Road",166,"WINTER HILL",1,199,42.395841,-71.101324,1,range_interpolation,"166 Glenwood Rd",,"Somerville, MA 02145",,166,"Glenwood Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnqpgm76e5ygu97huptzg4f8fx6e,
"199 Glenwood Road, Somerville MA","Glenwood Road",199,"WINTER HILL",1,199,42.395929,-71.101257,0.82,nearest_rooftop_match,"115 Glenwood Rd",,"Somerville, MA 02145",,115,"Glenwood Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnqpgm76e5ygu97fmazer2spfxe2,building_centroid
"1 Henderson Street, Somerville MA","Henderson Street",1,"WINTER HILL",1,99,42.395747,-71.10586,0.94,nearest_rooftop_match,"3 Henderson St",,"Somerville, MA 02145",,3,"Henderson St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3q38ju88rtn446fx6e5uh5ddse,building_centroid
"26 Henderson Street, Somerville MA","Henderson Street",26,"WINTER HILL",1,99,42.394984,-71.106142,1,rooftop,"26 Henderson St",,"Somerville, MA 02145",,26,"Henderson St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3q38ju88rtn443pyjezfmpu3xf,building_centroid
"50 Henderson Street, Somerville MA","Henderson Street",50,"WINTER HILL",1,99,42.394845,-71.106554,1,range_interpolation,"50 Henderson St",,"Somerville, MA 02145",,50,"Henderson St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3q38ju88rtn44nb79t3b3jnpqe,
"74 Henderson Street, Somerville MA","Henderson Street",74,"WINTER HILL",1,99,42.394747,-71.106622,1,range_interpolation,"74 Henderson St",,"Somerville, MA 02145",,74,"Henderson St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usn3q38ju88rtn44ale3cz6epcmh3,
"99 Henderson Street, Somerville MA","Henderson Street",99,"WINTER HILL",1,99,42.394606,-71.106652,0.84,nearest_rooftop_match,"41 Henderson St",,"Somerville, MA 02145",,41,"Henderson St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn3q38ju88rtn44e5n4rvhls3bh2,building_centroid
"1 Hersey Street, Somerville MA","Hersey Street",1,"WINTER HILL",1,99,42.386579,-71.101682,0.91,nearest_rooftop_match,"5 Hersey St",,"Somerville, MA 02143",,5,"Hersey St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnls8ymr7mqdfpfawpc2jzbpbujf,building_centroid
"26 Hersey Street, Somerville MA","Hersey Street",26,"WINTER HILL",1,99,42.386416,-71.101755,1,range_interpolation,"26 Hersey St",,"Somerville, MA 02143",,26,"Hersey St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnls8ymr7mqdfpfcq8ydzgj7zjtc,
"50 Hersey Street, Somerville MA","Hersey Street",50,"WINTER HILL",1,99,42.386571,-71.101655,1,range_interpolation,"50 Hersey St",,"Somerville, MA 02143",,50,"Hersey St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnls8ymr7mqdfpfpkkxdvgpg688b,
"74 Hersey Street, Somerville MA","Hersey Street",74,"WINTER HILL",1,99,42.386727,-71.101555,1,range_interpolation,"74 Hersey St",,"Somerville, MA 02143",,74,"Hersey St",,,Somerville,MA,,"Middlesex County",02143,US,,"TIGER/Line® from the US Census Bureau",gcod_usnls8ymr7mqdfpfnqf2lhj5t67w9,
"99 Hersey Street, Somerville MA","Hersey Street",99,"WINTER HILL",1,99,42.386505,-71.102032,0.85,nearest_rooftop_match,"43 Hersey St",,"Somerville, MA 02143",,43,"Hersey St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnls8ymr7mqdfpf9ce2y5c3n33t4,building_centroid
"1 Hinckley Street, Somerville MA","Hinckley Street",1,"WINTER HILL",1,99,42.39731,-71.105437,0.91,nearest_rooftop_match,"5 Hinckley St",,"Somerville, MA 02145",,5,"Hinckley St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntm3gbrh4jech7mer6gkuv7zjhe,building_centroid
"26 Hinckley Street, Somerville MA","Hinckley Street",26,"WINTER HILL",1,99,42.396613,-71.10555,1,rooftop,"26 Hinckley St",,"Somerville, MA 02145",,26,"Hinckley St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntm3gbrh4jech77qra99apu9va2,building_centroid
"50 Hinckley Street, Somerville MA","Hinckley Street",50,"WINTER HILL",1,99,42.395831,-71.105996,1,rooftop,"50 Hinckley St",,"Somerville, MA 02145",,50,"Hinckley St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntm3gbrh4jech7vzyrrbnjgt7dd,building_centroid
"74 Hinckley Street, Somerville MA","Hinckley Street",74,"WINTER HILL",1,99,42.395132,-71.106499,1,rooftop,"74 Hinckley St",,"Somerville, MA 02145",,74,"Hinckley St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntm3gbrh4jech767a3zhk2zprjd,building_centroid
"99 Hinckley Street, Somerville MA","Hinckley Street",99,"WINTER HILL",1,99,42.394992,-71.106917,0.88,nearest_rooftop_match,"81 Hinckley St",,"Somerville, MA 02145",,81,"Hinckley St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usntm3gbrh4jech79sguy766fxu84,building_centroid
"1 Howe Street, Somerville MA","Howe Street",1,"WINTER HILL",1,99,42.38972,-71.094926,1,rooftop,"1 Howe St",,"Somerville, MA 02145",,1,"Howe St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnc7vp9l9vubrkgerzf3r3l3tep4,building_centroid
"26 Howe Street, Somerville MA","Howe Street",26,"WINTER HILL",1,99,42.389793,-71.096179,1,range_interpolation,"26 Howe St",,"Somerville, MA 02145",,26,"Howe St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnc7vp9l9vubrkgdqsfr43625t3b,
"50 Howe Street, Somerville MA","Howe Street",50,"WINTER HILL",1,99,42.38965,-71.095771,1,range_interpolation,"50 Howe St",,"Somerville, MA 02145",,50,"Howe St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnc7vp9l9vubrkgefe4acmbjmpj6,
"74 Howe Street, Somerville MA","Howe Street",74,"WINTER HILL",1,99,42.389507,-71.095364,1,range_interpolation,"74 Howe St",,"Somerville, MA 02145",,74,"Howe St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnc7vp9l9vubrkg5yw7k2ug5a8y2,
"99 Howe Street, Somerville MA","Howe Street",99,"WINTER HILL",1,99,42.389505,-71.094907,1,range_interpolation,"99 Howe St",,"Somerville, MA 02145",,99,"Howe St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnc7vp9l9vubrkg9yjh2tvfqnbf4,
"1 Jackson Road, Somerville MA","Jackson Road",1,"WINTER HILL",1,99,42.388981,-71.092479,0.89,nearest_rooftop_match,"4 Jackson Rd",,"Somerville, MA 02145",,4,"Jackson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkqbdryscck5senr7hym4swcyp3,building_centroid
"26 Jackson Road, Somerville MA","Jackson Road",26,"WINTER HILL",1,99,42.389519,-71.093276,1,rooftop,"26 Jackson Rd",,"Somerville, MA 02145",,26,"Jackson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkqbdryscck5sepujfdx2crdyt5,building_centroid
"50 Jackson Road, Somerville MA","Jackson Road",50,"WINTER HILL",1,99,42.390007,-71.093435,1,range_interpolation,"50 Jackson Rd",,"Somerville, MA 02145",,50,"Jackson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnkqbdryscck5sess5qab2tma5a9,
"74 Jackson Road, Somerville MA","Jackson Road",74,"WINTER HILL",1,99,42.390085,-71.093537,1,range_interpolation,"74 Jackson Rd",,"Somerville, MA 02145",,74,"Jackson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnkqbdryscck5sebaqv352gc63d2,
"99 Jackson Road, Somerville MA","Jackson Road",99,"WINTER HILL",1,99,42.359677,-71.194821,0.85,rooftop,"99 Jackson Rd",,"Newton, MA 02458",,99,"Jackson Rd",,,Newton,MA,,"Middlesex County",02458,US,,"Town of Newton",gcod_usnyyw6g3gksntf35lw5d4svcvaw7,building_centroid
"1 James Street, Somerville MA","James Street",1,"WINTER HILL",1,99,42.388096,-71.093486,0.89,nearest_rooftop_match,"11 James St",,"Somerville, MA 02145",,11,"James St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnh5ugxlgkjjxw97tbzdeyp3yrx9,building_centroid
"26 James Street, Somerville MA","James Street",26,"WINTER HILL",1,99,42.387758,-71.093738,1,range_interpolation,"26 James St",,"Somerville, MA 02145",,26,"James St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnh5ugxlgkjjxw9jbcbw7rtep7af,
"50 James Street, Somerville MA","James Street",50,"WINTER HILL",1,99,42.387977,-71.093596,1,range_interpolation,"50 James St",,"Somerville, MA 02145",,50,"James St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnh5ugxlgkjjxw9pxt9f25sfzex9,
"74 James Street, Somerville MA","James Street",74,"WINTER HILL",1,99,42.388196,-71.093453,1,range_interpolation,"74 James St",,"Somerville, MA 02145",,74,"James St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnh5ugxlgkjjxw97bw8fskmkxtpd,
"99 James Street, Somerville MA","James Street",99,"WINTER HILL",1,99,42.38849,-71.093614,0.82,nearest_rooftop_match,"20 James St",,"Somerville, MA 02145",,20,"James St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnh5ugxlgkjjxw9jrmth5vunlcb4,building_centroid
"1 Kenneson Road, Somerville MA","Kenneson Road",1,"WINTER HILL",1,99,42.391061,-71.091807,0.89,nearest_rooftop_match,"7 Kenneson Rd",,"Somerville, MA 02145",,7,"Kenneson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnhrl2tezt8kskfllhtlee3n8dg2,building_centroid
"26 Kenneson Road, Somerville MA","Kenneson Road",26,"WINTER HILL",1,99,42.391157,-71.091646,1,range_interpolation,"26 Kenneson Rd",,"Somerville, MA 02145",,26,"Kenneson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnhrl2tezt8kskfznjn7lmwfeg66,
"50 Kenneson Road, Somerville MA","Kenneson Road",50,"WINTER HILL",1,99,42.390963,-71.091892,1,range_interpolation,"50 Kenneson Rd",,"Somerville, MA 02145",,50,"Kenneson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnhrl2tezt8kskfpg3793w6df22h,
"74 Kenneson Road, Somerville MA","Kenneson Road",74,"WINTER HILL",1,99,42.390752,-71.092116,1,range_interpolation,"74 Kenneson Rd",,"Somerville, MA 02145",,74,"Kenneson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnhrl2tezt8kskfz2zhbje9y6gg9,
"99 Kenneson Road, Somerville MA","Kenneson Road",99,"WINTER HILL",1,99,42.390757,-71.092157,0.82,nearest_rooftop_match,"21 Kenneson Rd",,"Somerville, MA 02145",,21,"Kenneson Rd",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnhrl2tezt8kskfsbdqnv5zhxrya,building_centroid
"1 Lee Street, Somerville MA","Lee Street",1,"WINTER HILL",1,99,42.38986,-71.099449,1,rooftop,"1 Lee St",,"Somerville, MA 02145",,1,"Lee St",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnrs6nsdnzmfqfgg89dskqz6dtgf,building_centroid
"26 Lee Street, Somerville MA","Lee Street",26,"WINTER HILL",1,99,42.390009,-71.099403,1,range_interpolation,"26 Lee St",,"Somerville, MA 02145",,26,"Lee St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnrs6nsdnzmfqfgrlbucbtpxmz29,
"50 Lee Street, Somerville MA","Lee Street",50,"WINTER HILL",1,99,42.39027,-71.099216,1,range_interpolation,"50 Lee St",,"Somerville, MA 02145",,50,"Lee St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnrs6nsdnzmfqfgdm9mnusclbln3,
"74 Lee Street, Somerville MA","Lee Street",74,"WINTER HILL",1,99,42.39053,-71.099029,1,range_interpolation,"74 Lee St",,"Somerville, MA 02145",,74,"Lee St",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnrs6nsdnzmfqfg3as2frm2b2b59,
"99 Lee Street, Somerville MA","Lee Street",99,"WINTER HILL",1,99,42.370817,-71.104793,0.85,range_interpolation,"99 Lee St",,"Cambridge, MA 02139",,99,"Lee St",,,Cambridge,MA,,"Middlesex County",02139,US,,"TIGER/Line® from the US Census Bureau",gcod_usnzrgsphet88jz8gwcqkl5kdy6lb,
"1 Lowell Terrace, Somerville MA","Lowell Terrace",1,"WINTER HILL",1,398,42.396025,-71.10446,0.91,nearest_rooftop_match,"5 Lowell Ter",,"Somerville, MA 02145",,5,"Lowell Ter",,,Somerville,MA,,"Middlesex County",02145,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyddgrg4uw5nfej3jrwuxt79m44,building_centroid
"67 Lowell Terrace, Somerville MA","Lowell Terrace",67,"WINTER HILL",1,398,42.395791,-71.104488,1,range_interpolation,"67 Lowell Ter",,"Somerville, MA 02145",,67,"Lowell Ter",,,Somerville,MA,,"Middlesex County",02145,US,,"TIGER/Line® from the US Census Bureau",gcod_usnyddgrg4uw5nfe25jtgl7p865jc,
"133 Lowell Terrace, Somerville MA","Lowell Terrace",133,"WINTER HILL",1,398,42.388693,-71.108793,0.89,nearest_rooftop_match,"131 Lowell St",,"Somerville, MA 02143",,131,"Lowell St",,,Somerville,MA,,"Middlesex County",02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnff45rg4jhp3pahel9an4hzqu8h,building_centroid
"200 Lowell Terrace, Somerville MA","Lowell Terrace",200,"WINTER HILL",1,398,42.391174,-71.107495,0.84,nearest_rooftop_match,"206 Lowell St",,"Somerville, MA 02144",,206,"Lowell St",,,Somerville,MA,,"Middlesex County",02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkjvd89xd8cfb287ezr6hh8ut77,building_centroid
