address,street,num,school,range_low,range_high,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio Address Line 4,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State / Province,Geocodio Nation,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Building Name,Geocodio Source,Geocodio Stable Address Key,Geocodio Match Type
"1 Herbert Street, Somerville MA",Herbert Street,1,WEST SOMERVILLE,1,99,42.395851,-71.123199,1,range_interpolation,1 Herbert St,,"Somerville, MA 02144",,1,Herbert St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnqusyduensenf3d69bmeac9jawa,
"26 Herbert Street, Somerville MA",Herbert Street,26,WEST SOMERVILLE,1,99,42.395526,-71.123146,1,range_interpolation,26 Herbert St,,"Somerville, MA 02144",,26,Herbert St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnqusyduensenf3bk2thrk54sra8,
"50 Herbert Street, Somerville MA",Herbert Street,50,WEST SOMERVILLE,1,99,42.39529,-71.122972,1,range_interpolation,50 Herbert St,,"Somerville, MA 02144",,50,Herbert St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnqusyduensenf33x7m74l57h222,
"74 Herbert Street, Somerville MA",Herbert Street,74,WEST SOMERVILLE,1,99,42.395055,-71.122798,1,range_interpolation,74 Herbert St,,"Somerville, MA 02144",,74,Herbert St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnqusyduensenf3mt7m4ztfwn2ka,
"99 Herbert Street, Somerville MA",Herbert Street,99,WEST SOMERVILLE,1,99,42.394908,-71.122503,1,range_interpolation,99 Herbert St,,"Somerville, MA 02144",,99,Herbert St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnqusyduensenf3578dvmzuxd54f,
"1 High Street, Somerville MA",High Street,1,WEST SOMERVILLE,1,99,42.409339,-71.129191,0.91,nearest_rooftop_match,2 High St,,"Somerville, MA 02144",,2,High St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnypfq2g77g3st59fg2yxgfp6e57,building_centroid
"26 High Street, Somerville MA",High Street,26,WEST SOMERVILLE,1,99,42.409847,-71.129767,1,rooftop,26 High St,,"Somerville, MA 02144",,26,High St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnypfq2g77g3st5b972h44jxz4af,building_centroid
"50 High Street, Somerville MA",High Street,50,WEST SOMERVILLE,1,99,42.410257,-71.129747,1,range_interpolation,50 High St,,"Somerville, MA 02144",,50,High St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnypfq2g77g3st5rcl3p6mqfd239,
"74 High Street, Somerville MA",High Street,74,WEST SOMERVILLE,1,99,42.410636,-71.130177,1,range_interpolation,74 High St,,"Somerville, MA 02144",,74,High St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnypfq2g77g3st5hqdhr5f762pm9,
"99 High Street, Somerville MA",High Street,99,WEST SOMERVILLE,1,99,42.41073,-71.130182,0.86,nearest_rooftop_match,55 High St,,"Somerville, MA 02144",,55,High St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnypfq2g77g3st5tyh8agvp2zl3b,building_centroid
"1 Hill Street, Somerville MA",Hill Street,1,WEST SOMERVILLE,1,99,42.403935,-71.128185,0.89,nearest_rooftop_match,4 Hill St,,"Somerville, MA 02144",,4,Hill St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usngr53ea995akt98pjfedbjfwqvd,building_centroid
"26 Hill Street, Somerville MA",Hill Street,26,WEST SOMERVILLE,1,99,42.403814,-71.127856,1,range_interpolation,26 Hill St,,"Somerville, MA 02144",,26,Hill St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usngr53ea995akt9c6qrren333q6b,
"50 Hill Street, Somerville MA",Hill Street,50,WEST SOMERVILLE,1,99,42.404011,-71.127701,1,range_interpolation,50 Hill St,,"Somerville, MA 02144",,50,Hill St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usngr53ea995akt9ffelgt33e7jf8,
"74 Hill Street, Somerville MA",Hill Street,74,WEST SOMERVILLE,1,99,42.404207,-71.127546,1,range_interpolation,74 Hill St,,"Somerville, MA 02144",,74,Hill St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usngr53ea995akt9fx6qm8gmgvz26,
"89 Hillsdale Road, Somerville MA",Hillsdale Road,89,WEST SOMERVILLE,89,199,42.409547,-71.125791,0.91,nearest_rooftop_match,90 Hillsdale Rd,,"Somerville, MA 02144",,90,Hillsdale Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn8jvlvvbykhsqbgw5gc7d3gxh52,building_centroid
"116 Hillsdale Road, Somerville MA",Hillsdale Road,116,WEST SOMERVILLE,89,199,42.408934,-71.126569,1,range_interpolation,116 Hillsdale Rd,,"Somerville, MA 02144",,116,Hillsdale Rd,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn8jvlvvbykhsqbl6e3bhdtw7c49,
"144 Hillsdale Road, Somerville MA",Hillsdale Road,144,WEST SOMERVILLE,89,199,42.408226,-71.127019,1,range_interpolation,144 Hillsdale Rd,,"Somerville, MA 02144",,144,Hillsdale Rd,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn8jvlvvbykhsqbk4ymmvz4gwdd6,
"172 Hillsdale Road, Somerville MA",Hillsdale Road,172,WEST SOMERVILLE,89,199,42.407991,-71.127176,1,range_interpolation,172 Hillsdale Rd,,"Somerville, MA 02144",,172,Hillsdale Rd,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn8jvlvvbykhsqb4n6ptnejyfpr4,
"199 Hillsdale Road, Somerville MA",Hillsdale Road,199,WEST SOMERVILLE,89,199,42.408042,-71.127202,0.85,nearest_rooftop_match,145 Hillsdale Rd,,"Somerville, MA 02144",,145,Hillsdale Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn8jvlvvbykhsqb5g6keh23jeb24,building_centroid
"1 Holland Street, Somerville MA",Holland Street,1,WEST SOMERVILLE,1,299,42.397012,-71.122609,0.94,nearest_rooftop_match,3 Holland St,,"Somerville, MA 02144",,3,Holland St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn97cdthyjg6qd7nyzmnfsws3ta9,building_centroid
"51 Holland Street, Somerville MA",Holland Street,51,WEST SOMERVILLE,1,299,42.398173,-71.124077,1,range_interpolation,51 Holland St,,"Somerville, MA 02144",,51,Holland St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn97cdthyjg6qd7sgb3ebvb27kcf,
"100 Holland Street, Somerville MA",Holland Street,100,WEST SOMERVILLE,1,299,42.398906,-71.124729,0.94,nearest_rooftop_match,98 Holland St,,"Somerville, MA 02144",,98,Holland St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn97cdthyjg6qd7twq3qjwz3mnf7,building_centroid
"150 Holland Street, Somerville MA",Holland Street,150,WEST SOMERVILLE,1,299,42.399603,-71.124841,1,range_interpolation,150 Holland St,,"Somerville, MA 02144",,150,Holland St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn97cdthyjg6qd7mq24tkeggvx9f,
"200 Holland Street, Somerville MA",Holland Street,200,WEST SOMERVILLE,1,299,42.401537,-71.126604,0.94,nearest_rooftop_match,198 Holland St,,"Somerville, MA 02144",,198,Holland St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn97cdthyjg6qd7rfgzb5e4lw3j3,building_centroid
"249 Holland Street, Somerville MA",Holland Street,249,WEST SOMERVILLE,1,299,42.40251,-71.126987,1,range_interpolation,249 Holland St,,"Somerville, MA 02144",,249,Holland St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn97cdthyjg6qd7g3jxvzwml3sxd,
"299 Holland Street, Somerville MA",Holland Street,299,WEST SOMERVILLE,1,299,42.403076,-71.127294,0.85,nearest_rooftop_match,248 Holland St,,"Somerville, MA 02144",,248,Holland St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn97cdthyjg6qd766p49e45f658c,building_centroid
"1 Hooker Avenue, Somerville MA",Hooker Avenue,1,WEST SOMERVILLE,1,99,42.402277,-71.13158,0.86,nearest_rooftop_match,34 Hooker Ave,,"Somerville, MA 02144",,34,Hooker Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnx9xacn4hk74b2z4scxu836rn62,building_centroid
"26 Hooker Avenue, Somerville MA",Hooker Avenue,26,WEST SOMERVILLE,1,99,42.40279,-71.131647,1,range_interpolation,26 Hooker Ave,,"Somerville, MA 02144",,26,Hooker Ave,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnx9xacn4hk74b2faydl5mhk6b64,
"50 Hooker Avenue, Somerville MA",Hooker Avenue,50,WEST SOMERVILLE,1,99,42.402659,-71.132085,1,rooftop,50 Hooker Ave,,"Somerville, MA 02144",,50,Hooker Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnx9xacn4hk74b2gr3clg6t7mym8,building_centroid
"74 Hooker Avenue, Somerville MA",Hooker Avenue,74,WEST SOMERVILLE,1,99,42.403208,-71.132758,1,rooftop,74 Hooker Ave,,"Somerville, MA 02144",,74,Hooker Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnx9xacn4hk74b26vw23jt99d8yf,building_centroid
"99 Hooker Avenue, Somerville MA",Hooker Avenue,99,WEST SOMERVILLE,1,99,42.403474,-71.133091,0.89,nearest_rooftop_match,88 Hooker Ave,,"Somerville, MA 02144",,88,Hooker Ave,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnx9xacn4hk74b2pffj5x43d496a,building_centroid
"1 Howard Street, Somerville MA",Howard Street,1,WEST SOMERVILLE,1,99,42.397677,-71.125529,0.91,nearest_rooftop_match,2 Howard St,,"Somerville, MA 02144",,2,Howard St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkkjcvqp8f23x7juh7le74vm5td,building_centroid
"26 Howard Street, Somerville MA",Howard Street,26,WEST SOMERVILLE,1,99,42.398003,-71.126143,1,range_interpolation,26 Howard St,,"Somerville, MA 02144",,26,Howard St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnkkjcvqp8f23x7uf5wlvyr9blz4,
"50 Howard Street, Somerville MA",Howard Street,50,WEST SOMERVILLE,1,99,42.397753,-71.126484,1,rooftop,50 Howard St,,"Somerville, MA 02144",,50,Howard St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkkjcvqp8f23x7pe76rfkatkh25,building_centroid
"74 Howard Street, Somerville MA",Howard Street,74,WEST SOMERVILLE,1,99,42.398024,-71.126514,1,range_interpolation,74 Howard St,,"Somerville, MA 02144",,74,Howard St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnkkjcvqp8f23x7sl4q7f3gzbsfg,
"99 Howard Street, Somerville MA",Howard Street,99,WEST SOMERVILLE,1,99,42.397693,-71.126978,0.87,nearest_rooftop_match,70 Howard St,,"Somerville, MA 02144",,70,Howard St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnkkjcvqp8f23x7mf9uqtqdzb8mc,building_centroid
"1 Irving Street, Somerville MA",Irving Street,1,WEST SOMERVILLE,1,99,42.39864,-71.123724,0.91,nearest_rooftop_match,5 Irving St,,"Somerville, MA 02144",,5,Irving St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfmxeyshpj3cpe864xdddsl2c76,building_centroid
"26 Irving Street, Somerville MA",Irving Street,26,WEST SOMERVILLE,1,99,42.399387,-71.123524,1,rooftop,26 Irving St,,"Somerville, MA 02144",,26,Irving St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfmxeyshpj3cpefn4h4ug7br2m9,building_centroid
"50 Irving Street, Somerville MA",Irving Street,50,WEST SOMERVILLE,1,99,42.399786,-71.122695,1,range_interpolation,50 Irving St,,"Somerville, MA 02144",,50,Irving St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnfmxeyshpj3cpeayjzz9tlhqswc,
"74 Irving Street, Somerville MA",Irving Street,74,WEST SOMERVILLE,1,99,42.400458,-71.12203,1,range_interpolation,74 Irving St,,"Somerville, MA 02144",,74,Irving St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnfmxeyshpj3cpeszn68uqkmnr26,
"99 Irving Street, Somerville MA",Irving Street,99,WEST SOMERVILLE,1,99,42.400895,-71.121551,0.89,nearest_rooftop_match,87 Irving St,,"Somerville, MA 02144",,87,Irving St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnfmxeyshpj3cpeg7mgt9l7yx3x2,building_centroid
"1 Irvington Road, Somerville MA",Irvington Road,1,WEST SOMERVILLE,1,99,42.415671,-71.129696,0.89,nearest_rooftop_match,11 Irvington Rd,,"Somerville, MA 02144",,11,Irvington Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyzvllbwpy7xrhbju7dnnhl7vjd,building_centroid
"26 Irvington Road, Somerville MA",Irvington Road,26,WEST SOMERVILLE,1,99,42.415641,-71.128933,1,rooftop,26 Irvington Rd,,"Somerville, MA 02144",,26,Irvington Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyzvllbwpy7xrhwxuc8e9snqjt9,building_centroid
"50 Irvington Road, Somerville MA",Irvington Road,50,WEST SOMERVILLE,1,99,42.415323,-71.129016,1,range_interpolation,50 Irvington Rd,,"Somerville, MA 02144",,50,Irvington Rd,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnyzvllbwpy7xrhdhwwss3a6shv3,
"74 Irvington Road, Somerville MA",Irvington Road,74,WEST SOMERVILLE,1,99,42.415165,-71.12833,1,range_interpolation,74 Irvington Rd,,"Somerville, MA 02144",,74,Irvington Rd,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnyzvllbwpy7xrhsgp63xrbmmxdc,
"99 Irvington Road, Somerville MA",Irvington Road,99,WEST SOMERVILLE,1,99,42.415107,-71.128661,0.85,nearest_rooftop_match,45 Irvington Rd,,"Somerville, MA 02144",,45,Irvington Rd,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnyzvllbwpy7xrhtwukqtmtckbdh,building_centroid
"1 Jay Street, Somerville MA",Jay Street,1,WEST SOMERVILLE,1,99,42.377892,-71.086431,1,range_interpolation,1 Joy St,,"Somerville, MA 02143",,1,Joy St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnvbm6tcrbcec3bj8lnnp5utxchc,
"26 Jay Street, Somerville MA",Jay Street,26,WEST SOMERVILLE,1,99,42.398356,-71.125233,1,rooftop,26 Jay St,,"Somerville, MA 02144",,26,Jay St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn42zfzfuk2aep5l5r3ng88ceu62,building_centroid
"50 Jay Street, Somerville MA",Jay Street,50,WEST SOMERVILLE,1,99,42.398607,-71.125428,1,range_interpolation,50 Jay St,,"Somerville, MA 02144",,50,Jay St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn42zfzfuk2aep5szwbdmsuygem7,
"74 Jay Street, Somerville MA",Jay Street,74,WEST SOMERVILLE,1,99,42.398283,-71.12574,1,range_interpolation,74 Jay St,,"Somerville, MA 02144",,74,Jay St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn42zfzfuk2aep5cenjmlqfj4wka,
"99 Jay Street, Somerville MA",Jay Street,99,WEST SOMERVILLE,1,99,42.380671,-71.0886,1,range_interpolation,99 Joy St,,"Somerville, MA 02143",,99,Joy St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usnvbm6tcrbcec3bl9sdhgywwunxg,
"1 Jerome Street, Somerville MA",Jerome Street,1,WEST SOMERVILLE,1,99,42.389236,-71.100315,0.89,nearest_rooftop_match,4 Jerome St,,"Somerville, MA 02143",,4,Jerome St,,,Somerville,MA,,Middlesex County,02143,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn778dyl37ps3j48enl9q8kxnrm3,building_centroid
"26 Jerome Street, Somerville MA",Jerome Street,26,WEST SOMERVILLE,1,99,42.388974,-71.100173,1,range_interpolation,26 Jerome St,,"Somerville, MA 02143",,26,Jerome St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn778dyl37ps3j4tyssf9cjaltzg,
"50 Jerome Street, Somerville MA",Jerome Street,50,WEST SOMERVILLE,1,99,42.38906,-71.100119,1,range_interpolation,50 Jerome St,,"Somerville, MA 02143",,50,Jerome St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn778dyl37ps3j42phxk6czj8cvf,
"74 Jerome Street, Somerville MA",Jerome Street,74,WEST SOMERVILLE,1,99,42.389145,-71.100065,1,range_interpolation,74 Jerome St,,"Somerville, MA 02143",,74,Jerome St,,,Somerville,MA,,Middlesex County,02143,US,,TIGER/Line® from the US Census Bureau,gcod_usn778dyl37ps3j48tb3e5mppc9z9,
"99 Jerome Street, Somerville MA",Jerome Street,99,WEST SOMERVILLE,1,99,42.417795,-71.137209,0.85,rooftop,99 Jerome St,,"Medford, MA 02155",,99,Jerome St,,,Medford,MA,,Middlesex County,02155,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnlp3zw5dhuyg5gzrwla267drqd5,building_centroid
"1 Kenwood Street, Somerville MA",Kenwood Street,1,WEST SOMERVILLE,1,99,42.400292,-71.119317,1,rooftop,1 Kenwood St,,"Somerville, MA 02144",,1,Kenwood St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnqbgyx4t79rsleesr7ddmfmnwr2,building_centroid
"26 Kenwood Street, Somerville MA",Kenwood Street,26,WEST SOMERVILLE,1,99,42.400188,-71.119123,1,range_interpolation,26 Kenwood St,,"Somerville, MA 02144",,26,Kenwood St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnqbgyx4t79rsleq53797nwry3ca,
"50 Kenwood Street, Somerville MA",Kenwood Street,50,WEST SOMERVILLE,1,99,42.400041,-71.118851,1,range_interpolation,50 Kenwood St,,"Somerville, MA 02144",,50,Kenwood St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnqbgyx4t79rsle5gqhn7va8xdq8,
"74 Kenwood Street, Somerville MA",Kenwood Street,74,WEST SOMERVILLE,1,99,42.399895,-71.118579,1,range_interpolation,74 Kenwood St,,"Somerville, MA 02144",,74,Kenwood St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnqbgyx4t79rsle532kt65n6acv3,
"99 Kenwood Street, Somerville MA",Kenwood Street,99,WEST SOMERVILLE,1,99,42.360572,-71.11093,0.85,range_interpolation,99 Kenwood St,,"Cambridge, MA 02139",,99,Kenwood St,,,Cambridge,MA,,Middlesex County,02139,US,,TIGER/Line® from the US Census Bureau,gcod_usn9ygb3jyb6r5xgenmp3spuhv6y6,
"1 Kingston Street, Somerville MA",Kingston Street,1,WEST SOMERVILLE,1,99,42.396962,-71.125499,0.89,nearest_rooftop_match,11 Kingston St,,"Somerville, MA 02144",,11,Kingston St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnss2hthf7yh2s24kff2xmvny7af,building_centroid
"26 Kingston Street, Somerville MA",Kingston Street,26,WEST SOMERVILLE,1,99,42.397228,-71.126205,1,range_interpolation,26 Kingston St,,"Somerville, MA 02144",,26,Kingston St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnss2hthf7yh2s2ewmfzxqdl56jh,
"50 Kingston Street, Somerville MA",Kingston Street,50,WEST SOMERVILLE,1,99,42.397299,-71.127148,1,range_interpolation,50 Kingston St,,"Somerville, MA 02144",,50,Kingston St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnss2hthf7yh2s28rx4edyp5z8n6,
"74 Kingston Street, Somerville MA",Kingston Street,74,WEST SOMERVILLE,1,99,42.397303,-71.127267,1,range_interpolation,74 Kingston St,,"Somerville, MA 02144",,74,Kingston St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnss2hthf7yh2s2nj6ssrqjqmcc2,
"99 Kingston Street, Somerville MA",Kingston Street,99,WEST SOMERVILLE,1,99,42.397243,-71.127435,0.85,nearest_rooftop_match,47 Kingston St,,"Somerville, MA 02144",,47,Kingston St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usnss2hthf7yh2s26y4wenxk2m6yb,building_centroid
"1 Leonard Street, Somerville MA",Leonard Street,1,WEST SOMERVILLE,1,99,42.4014,-71.120372,0.89,nearest_rooftop_match,11 Leonard St,,"Somerville, MA 02144",,11,Leonard St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9bwzetkr9a6rf4b6l7wxsc8che,building_centroid
"26 Leonard Street, Somerville MA",Leonard Street,26,WEST SOMERVILLE,1,99,42.401957,-71.120541,1,rooftop,26 Leonard St,,"Somerville, MA 02144",,26,Leonard St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn9bwzetkr9a6rfdhr8ulk8s9eg8,building_centroid
"50 Leonard Street, Somerville MA",Leonard Street,50,WEST SOMERVILLE,1,99,42.401936,-71.120153,1,range_interpolation,50 Leonard St,,"Somerville, MA 02144",,50,Leonard St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn9bwzetkr9a6rf2pfx3xbumk5hg,
"74 Leonard Street, Somerville MA",Leonard Street,74,WEST SOMERVILLE,1,99,42.402154,-71.120047,1,range_interpolation,74 Leonard St,,"Somerville, MA 02144",,74,Leonard St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn9bwzetkr9a6rfm4tydubgmym6f,
"1 Lester Terrace, Somerville MA",Lester Terrace,1,WEST SOMERVILLE,1,99,42.397259,-71.12529,1,range_interpolation,1 Lester Ter,,"Somerville, MA 02144",,1,Lester Ter,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnttv2z7qh2wkqf98q3fumr8rxa8,
"26 Lester Terrace, Somerville MA",Lester Terrace,26,WEST SOMERVILLE,1,99,42.39703,-71.12527,1,range_interpolation,26 Lester Ter,,"Somerville, MA 02144",,26,Lester Ter,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnttv2z7qh2wkqfncpwh627jxn49,
"50 Lester Terrace, Somerville MA",Lester Terrace,50,WEST SOMERVILLE,1,99,42.396909,-71.125146,1,range_interpolation,50 Lester Ter,,"Somerville, MA 02144",,50,Lester Ter,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnttv2z7qh2wkqfarwbxp9lva3yg,
"74 Lester Terrace, Somerville MA",Lester Terrace,74,WEST SOMERVILLE,1,99,42.396788,-71.125021,1,range_interpolation,74 Lester Ter,,"Somerville, MA 02144",,74,Lester Ter,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnttv2z7qh2wkqf3h6bxksd9xfme,
"99 Lester Terrace, Somerville MA",Lester Terrace,99,WEST SOMERVILLE,1,99,42.396774,-71.124792,1,range_interpolation,99 Lester Ter,,"Somerville, MA 02144",,99,Lester Ter,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usnttv2z7qh2wkqfv7pfcacqknpl2,
"1 Lovell Street, Somerville MA",Lovell Street,1,WEST SOMERVILLE,1,99,42.402989,-71.125193,0.89,nearest_rooftop_match,11 Lovell St,,"Somerville, MA 02144",,11,Lovell St,,,Somerville,MA,,Middlesex County,02144,US,,"Office of Geographic Information (MassGIS), Commonwealth of Massachusetts, MassIT",gcod_usn56pn57y5hdkl8zql54h4m2lsfh,building_centroid
"26 Lovell Street, Somerville MA",Lovell Street,26,WEST SOMERVILLE,1,99,42.402811,-71.125428,1,range_interpolation,26 Lovell St,,"Somerville, MA 02144",,26,Lovell St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn56pn57y5hdkl892lspyylrdsx3,
"50 Lovell Street, Somerville MA",Lovell Street,50,WEST SOMERVILLE,1,99,42.403064,-71.125233,1,range_interpolation,50 Lovell St,,"Somerville, MA 02144",,50,Lovell St,,,Somerville,MA,,Middlesex County,02144,US,,TIGER/Line® from the US Census Bureau,gcod_usn56pn57y5hdkl88use6qlev92hb,
